Date,Open,Low,High,Close,Volume,movAvg50,movAvg100,movAvg200
14-Feb-11,14,14,14,14,0,12.04,NaN,NaN
15-Feb-11,14,14,14,14,0,12.1,NaN,NaN
16-Feb-11,14,14,14,14,0,12.16,NaN,NaN
17-Feb-11,14,14,14,14,0,12.22,NaN,NaN
18-Feb-11,8.9,8.9,10.9,10.9,21,12.218,NaN,NaN
19-Feb-11,11.3,9,11.3,9,5,12.178,NaN,NaN
20-Feb-11,9,9,9,9,0,12.138,NaN,NaN
21-Feb-11,9,9,9,9,0,12.098,NaN,NaN
22-Feb-11,9,9,9,9,0,12.058,NaN,NaN
23-Feb-11,9,9,9,9,0,12.018,NaN,NaN
24-Feb-11,10.9,10.9,10.9,10.9,4,12.016,9.774,NaN
25-Feb-11,10.9,10.9,10.9,10.9,0,12.014,9.831,NaN
26-Feb-11,10.9,10.9,10.9,10.9,1,12.012,9.888,NaN
27-Feb-11,10.9,10.9,10.9,10.9,0,12.01,9.945,NaN
28-Feb-11,10.9,10.9,10.9,10.9,0,12.008,10.002,NaN
1-Mar-11,10.9,10.9,10.9,10.9,0,12.006,10.059,NaN
2-Mar-11,10.9,10.9,10.9,10.9,0,12.004,10.116,NaN
3-Mar-11,10.9,10.9,10.9,10.9,0,12.002,10.173,NaN
4-Mar-11,10.9,10.9,10.9,10.9,0,12,10.23,NaN
5-Mar-11,11.9,11.9,11.9,11.9,1,12.018,10.297,NaN
6-Mar-11,11.3,11.3,11.3,11.3,4,12.024,10.358,NaN
7-Mar-11,11.3,11.3,11.3,11.3,0,12.03,10.419,NaN
8-Mar-11,11.4,11.4,12.8,12.8,292,12.066,10.495,NaN
9-Mar-11,12.8,12.8,12.8,12.8,0,12.102,10.571,NaN
10-Mar-11,12.8,12.8,12.8,12.8,0,12.138,10.647,NaN
11-Mar-11,12.8,12.8,12.8,12.8,0,12.174,10.723,NaN
12-Mar-11,12.8,12.8,12.8,12.8,0,12.21,10.799,NaN
13-Mar-11,12.8,12.8,12.8,12.8,0,12.246,10.875,NaN
14-Mar-11,11.5,11.5,11.5,11.5,9,12.256,10.938,NaN
15-Mar-11,11.5,11.5,11.5,11.5,0,12.266,11.001,NaN
16-Mar-11,11.5,11.5,11.5,11.5,0,12.256,11.064,NaN
17-Mar-11,12,12,12,12,97,12.236,11.132,NaN
18-Mar-11,11.6,11.6,12.2,12.2,2,12.22,11.202,NaN
19-Mar-11,12.2,12.2,12.2,12.2,0,12.224,11.272,NaN
20-Mar-11,12.2,12.2,12.2,12.2,0,12.228,11.342,NaN
21-Mar-11,12.2,12.2,12.2,12.2,0,12.232,11.412,NaN
22-Mar-11,12.2,12.2,12.2,12.2,0,12.236,11.482,NaN
23-Mar-11,12.2,12.2,12.2,12.2,1,12.18,11.552,NaN
24-Mar-11,12.2,12.2,12.2,12.2,0,12.144,11.622,NaN
25-Mar-11,11.6,11.6,11.6,11.6,1,12.096,11.686,NaN
26-Mar-11,11.6,11.6,11.6,11.6,0,12.048,11.75,NaN
27-Mar-11,12.4,12.3,12.4,12.4,10,12.016,11.822,NaN
28-Mar-11,12.4,12.4,12.4,12.4,0,11.984,11.894,NaN
29-Mar-11,12.4,12,14,14,136,11.984,11.982,NaN
30-Mar-11,14,14,14,14,0,11.984,11.982,NaN
31-Mar-11,14,14,14,14,0,11.984,11.982,NaN
1-Apr-11,12.4,12.4,12.4,12.4,31,11.952,11.966,NaN
2-Apr-11,12.4,12.4,12.4,12.4,0,11.92,11.95,NaN
3-Apr-11,12.4,12.4,12.4,12.4,0,11.888,11.934,NaN
4-Apr-11,12.5,12.5,12.7,12.7,20,11.862,11.921,NaN
5-Apr-11,12.5,12.5,12.7,12.7,17,11.836,11.938,NaN
6-Apr-11,12.5,12.4,12.5,12.4,132,11.804,11.952,NaN
7-Apr-11,12.4,12.4,12.4,12.4,0,11.772,11.966,NaN
8-Apr-11,12.6,12.6,12.6,12.6,9,11.744,11.982,NaN
9-Apr-11,12.6,12.6,12.6,12.6,0,11.778,11.998,NaN
10-Apr-11,12.6,12.6,12.6,12.6,0,11.85,12.014,NaN
11-Apr-11,12.6,12.6,12.6,12.6,0,11.922,12.03,NaN
12-Apr-11,12.7,12.7,12.9,12.9,12,12,12.049,NaN
13-Apr-11,12.8,12.8,12.8,12.8,30,12.076,12.067,NaN
14-Apr-11,12.2,12.2,12.3,12.3,53,12.142,12.08,NaN
15-Apr-11,12.3,12.3,12.4,12.4,12,12.172,12.094,NaN
16-Apr-11,12.5,12.5,12.9,12.9,25,12.212,12.113,NaN
17-Apr-11,12.9,12.9,12.9,12.9,1,12.252,12.132,NaN
18-Apr-11,12.6,12.6,12.6,12.6,70,12.286,12.148,NaN
19-Apr-11,12.3,12.3,12.3,12.3,3,12.314,12.161,NaN
20-Apr-11,12.4,12.4,12.7,12.7,7,12.35,12.178,NaN
21-Apr-11,12.2,12.2,13.1,13.1,39,12.394,12.199,NaN
22-Apr-11,12.9,12.6,13,12.6,11,12.428,12.215,NaN
23-Apr-11,12.5,12.5,12.5,12.5,6,12.46,12.23,NaN
24-Apr-11,12.5,12.5,12.5,12.5,0,12.472,12.245,NaN
25-Apr-11,12.5,12.5,12.5,12.5,0,12.496,12.26,NaN
26-Apr-11,12.5,12.5,12.6,12.6,43,12.522,12.276,NaN
27-Apr-11,12.6,12.6,12.6,12.6,0,12.518,12.292,NaN
28-Apr-11,12.6,12.6,12.6,12.6,0,12.514,12.308,NaN
29-Apr-11,12.1,12,12.1,12,24,12.498,12.318,NaN
30-Apr-11,10.7,10.7,10.8,10.8,23,12.458,12.316,NaN
1-May-11,10.7,10.7,10.8,10.8,13,12.418,12.314,NaN
2-May-11,10.8,8.1,11,8.1,189,12.324,12.285,NaN
3-May-11,10,9.9,10,9.9,24,12.292,12.274,NaN
4-May-11,8.5,8.5,11,10.5,161,12.272,12.269,NaN
5-May-11,10,10,10.1,10,25,12.242,12.249,NaN
6-May-11,10,10,10,10,0,12.202,12.219,NaN
7-May-11,10,9.5,10,9.5,51,12.148,12.184,NaN
8-May-11,9.2,9,9.2,9,25,12.084,12.154,NaN
9-May-11,8.9,8.8,8.9,8.8,36,12.016,12.122,NaN
10-May-11,9,9,11.4,10.9,442,11.99,12.111,NaN
11-May-11,11.4,9,11.8,9,97,11.926,12.081,NaN
12-May-11,9.4,9,9.4,9,74,11.862,12.021,NaN
13-May-11,9.1,8.9,9.1,8.9,20,11.796,11.97,NaN
14-May-11,9.2,9.2,12.4,12,690,11.804,11.95,NaN
15-May-11,12,11.8,12,11.9,26,11.81,11.929,NaN
16-May-11,10.2,10.1,10.2,10.1,10,11.764,11.89,NaN
18-May-11,10.1,10.1,10.1,10.1,0,11.718,11.851,NaN
19-May-11,10.2,10.2,10.9,10.9,126,11.656,11.82,NaN
20-May-11,10.7,10.7,10.7,10.7,1,11.59,11.787,NaN
21-May-11,10.7,10.7,10.7,10.7,0,11.524,11.754,NaN
22-May-11,10.5,10.3,10.5,10.3,10,11.482,11.717,NaN
23-May-11,10.3,10.3,10.8,10.5,136,11.444,11.682,NaN
24-May-11,10.4,10.1,10.7,10.7,190,11.41,11.649,NaN
25-May-11,10.6,10.4,10.6,10.4,185,11.364,11.613,NaN
26-May-11,10.4,10.4,10.4,10.4,0,11.318,11.577,NaN
27-May-11,10.5,10.4,10.5,10.4,11,11.278,11.541,NaN
28-May-11,10.4,10.4,10.4,10.4,2,11.238,11.505,NaN
29-May-11,10.4,10.4,11.5,11.5,169,11.216,11.48,NaN
30-May-11,11.5,11.5,11.5,11.5,10,11.194,11.486,NaN
31-May-11,11.5,11.5,11.7,11.7,45,11.176,11.513,NaN
1-Jun-11,11.6,11.5,11.6,11.5,36,11.154,11.538,NaN
2-Jun-11,11.5,11.5,11.7,11.7,39,11.13,11.565,NaN
3-Jun-11,11.7,11.5,12,11.8,400,11.11,11.593,NaN
4-Jun-11,11.9,11.7,12,12,32,11.104,11.623,NaN
5-Jun-11,12,12,13,13,190,11.116,11.644,10.709
6-Jun-11,13,13,13,13,0,11.118,11.665,10.748
7-Jun-11,11.7,11.7,11.7,11.7,58,11.094,11.673,10.7805
8-Jun-11,11.8,11.8,12.6,12.4,102,11.09,11.688,10.8165
9-Jun-11,12.8,12.5,13,12.7,29,11.098,11.706,10.854
10-Jun-11,12.6,11.7,13.8,12,491,11.084,11.717,10.888
11-Jun-11,12,12,12,12,0,11.062,11.728,10.922
12-Jun-11,11.8,11.8,12.9,12.8,254,11.066,11.747,10.96
13-Jun-11,12.7,11.9,12.7,11.9,4,11.054,11.757,10.9935
14-Jun-11,12.6,12.5,12.6,12.6,20,11.056,11.764,11.0305
15-Jun-11,12.4,12.4,12.7,12.7,66,11.06,11.778,11.068
16-Jun-11,12.8,12.7,12.8,12.8,68,11.064,11.793,11.106
17-Jun-11,13,12.8,13,13,46,11.072,11.795,11.145
18-Jun-11,13,13,13,13,30,11.08,11.797,11.184
19-Jun-11,13,13,13,13,0,11.1,11.799,11.223
20-Jun-11,13,13,13,13,2,11.144,11.801,11.262
21-Jun-11,13,13,13,13,0,11.188,11.803,11.301
22-Jun-11,13.4,13,13.5,13.5,220,11.296,11.81,11.3425
23-Jun-11,13.3,13.3,14,14,38,11.378,11.835,11.3865
24-Jun-11,14.4,14.4,14.8,14.8,30,11.464,11.868,11.4345
25-Jun-11,17.5,14.4,17.5,16.7,567,11.598,11.92,11.492
26-Jun-11,15.4,15.4,15.4,15.4,26,11.706,11.954,11.543
27-Jun-11,15.6,15.6,15.7,15.6,41,11.828,11.988,11.595
28-Jun-11,15.9,15.8,16,15.8,56,11.964,12.024,11.648
29-Jun-11,15.4,15.4,16,16,132,12.108,12.062,11.702
30-Jun-11,16,16,16,16,0,12.21,12.1,11.756
1-Jul-11,15.8,15.6,16.9,16.9,452,12.368,12.147,11.8145
2-Jul-11,15.8,15.6,15.8,15.6,8,12.5,12.181,11.8665
3-Jul-11,15.7,15.6,15.7,15.6,43,12.634,12.215,11.9185
4-Jul-11,15,14,15.1,14,112,12.674,12.239,11.9625
5-Jul-11,15.6,15.6,15.6,15.6,5,12.748,12.279,12.0145
6-Jul-11,15.6,15.6,15.6,15.6,0,12.858,12.311,12.0665
7-Jul-11,15.8,15.8,15.8,15.8,10,12.972,12.345,12.1195
8-Jul-11,15.6,15.6,15.6,15.6,7,13.066,12.361,12.1715
9-Jul-11,15.5,15.4,15.5,15.5,15,13.162,12.376,12.179
10-Jul-11,15.5,15.5,15.5,15.5,0,13.258,12.391,12.1865
11-Jul-11,15.5,15.5,15.5,15.5,0,13.362,12.422,12.194
12-Jul-11,15.5,15.5,15.5,15.5,0,13.462,12.453,12.2015
13-Jul-11,14.3,14.3,15,15,40,13.548,12.479,12.2065
14-Jul-11,15.5,15.1,16,15.9,175,13.658,12.511,12.216
15-Jul-11,15.9,15.9,15.9,15.9,0,13.768,12.543,12.2405
16-Jul-11,15.9,15.9,15.9,15.9,0,13.878,12.578,12.265
17-Jul-11,15.2,15.2,15.9,15.9,46,13.988,12.613,12.2895
18-Jul-11,15.8,15.2,15.8,15.2,119,14.062,12.639,12.3105
19-Jul-11,15.5,15.5,15.9,15.9,37,14.15,12.672,12.335
20-Jul-11,14.7,14.7,14.7,14.7,1,14.21,12.693,12.3535
21-Jul-11,14.6,14.2,14.6,14.2,61,14.264,12.709,12.3695
22-Jul-11,14.1,13.7,14.5,14,227,14.31,12.72,12.3845
23-Jul-11,14,13.5,14,13.6,71,14.346,12.728,12.3975
24-Jul-11,13.8,13,13.8,13.8,41,14.382,12.743,12.4115
25-Jul-11,13.1,13.1,13.1,13.1,26,14.384,12.75,12.422
26-Jul-11,13.1,13.1,13.1,13.1,0,14.386,12.752,12.4325
27-Jul-11,13.1,12.6,13.1,12.6,21,14.404,12.749,12.4405
28-Jul-11,12.8,12.7,13.4,12.7,108,14.41,12.75,12.449
29-Jul-11,13,12.5,13,12.6,80,14.408,12.753,12.457
30-Jul-11,13.3,13.1,14,13.1,218,14.43,12.757,12.4675
31-Jul-11,13.3,12.7,13.3,12.8,22,14.446,12.754,12.4765
1-Aug-11,13.4,13,13.5,13.1,102,14.452,12.759,12.487
2-Aug-11,13.3,12.9,13.4,12.9,62,14.472,12.763,12.4965
3-Aug-11,13.2,13,14.9,14.9,283,14.518,12.787,12.516
4-Aug-11,14.7,14.7,15,14.9,90,14.562,12.811,12.5355
5-Aug-11,14.9,13.4,14.9,14.9,77,14.604,12.834,12.555
7-Aug-11,14.9,14.9,14.9,14.9,0,14.642,12.857,12.5745
8-Aug-11,14.9,14.9,15.1,15.1,70,14.684,12.882,12.595
9-Aug-11,14.9,14.2,15.1,15.1,102,14.726,12.913,12.6155
10-Aug-11,15.7,15.1,15.7,15.3,204,14.772,12.958,12.637
11-Aug-11,15.3,15.3,15.6,15.3,51,14.818,13.003,12.6585
12-Aug-11,15.4,14,15.4,14.8,183,14.844,13.07,12.6775
13-Aug-11,15,14.2,15,15,307,14.864,13.121,12.6975
14-Aug-11,14.1,14,14.8,14,52,14.848,13.156,12.7125
15-Aug-11,14.9,14.2,15,14.2,148,14.798,13.198,12.7235
16-Aug-11,14.9,13.9,14.9,14.1,943,14.772,13.239,12.729
17-Aug-11,14,12.9,14.1,13.5,326,14.73,13.279,12.7315
18-Aug-11,13,12,13.1,13,400,14.674,13.319,12.7365
19-Aug-11,13,13,14,14,382,14.634,13.371,12.7465
20-Aug-11,13.9,13.9,14.1,14.1,114,14.596,13.403,12.757
21-Aug-11,14,13.6,14,13.8,120,14.534,13.451,12.766
22-Aug-11,13.8,13.8,13.8,13.8,0,14.498,13.499,12.76
23-Aug-11,13.3,13.3,14.1,14.1,244,14.468,13.551,12.7605
24-Aug-11,14.4,13,14.9,13,260,14.448,13.561,12.7555
25-Aug-11,12.5,12.5,13.8,13.8,289,14.412,13.58,12.7545
26-Aug-11,13,13,13.4,13.4,160,14.368,13.613,12.7515
27-Aug-11,12.9,12.8,12.9,12.9,82,14.31,13.641,12.746
28-Aug-11,13,13,14,13.5,222,14.268,13.667,12.7435
29-Aug-11,13,13,13.9,13.4,127,14.226,13.694,12.7405
30-Aug-11,13.1,13.1,13.5,13.4,33,14.184,13.721,12.7375
31-Aug-11,13.1,13,13.1,13,84,14.134,13.748,12.7325
1-Sep-11,13,13,13.3,13.1,56,14.086,13.774,12.728
2-Sep-11,14,13,14.1,13.9,704,14.064,13.806,12.7275
3-Sep-11,13.9,12.9,13.9,13.8,121,14.022,13.84,12.7265
4-Sep-11,13.3,13,13.7,13.5,87,13.974,13.871,12.724
5-Sep-11,13.5,13.5,13.5,13.5,36,13.926,13.902,12.7215
6-Sep-11,13.4,13.4,13.9,13.8,157,13.884,13.936,12.7205
7-Sep-11,14.1,13.9,15,13.9,242,13.858,13.96,12.72
8-Sep-11,13.9,13.9,16.8,16.8,213,13.876,14.013,12.7495
9-Sep-11,17.5,16.7,19,17.2,120,13.926,14.068,12.7905
10-Sep-11,18,17,18.1,17,84,13.982,14.123,12.8305
11-Sep-11,17.8,16.9,18,18,31,14.062,14.186,12.8755
12-Sep-11,18,17.4,19,17.4,69,14.138,14.242,12.9175
13-Sep-11,17.4,17.4,18.5,18.5,164,14.232,14.307,12.965
14-Sep-11,18.5,18.5,19.9,19.4,416,14.358,14.371,13.0075
15-Sep-11,19,19,19.5,19,640,14.476,14.431,13.048
16-Sep-11,19.5,19,19.5,19,363,14.604,14.504,13.0885
17-Sep-11,19,19,19.5,19.5,189,14.74,14.575,13.1315
18-Sep-11,19.5,19.2,19.5,19.5,152,14.878,14.643,13.1745
19-Sep-11,19.3,19,19.3,19,162,14.996,14.713,13.215
20-Sep-11,19.3,19.1,20,19.4,335,15.128,14.787,13.2575
21-Sep-11,19.1,18,21,19.8,1079,15.262,14.857,13.302
22-Sep-11,19,18.4,19,19,171,15.384,14.928,13.3425
23-Sep-11,19,19,22.9,21.9,628,15.524,15.021,13.3925
24-Sep-11,21.9,21.5,23.8,21.5,849,15.656,15.109,13.4435
25-Sep-11,21.5,21,22,22,108,15.798,15.201,13.497
26-Sep-11,22.4,22.4,22.8,22.8,12,15.956,15.299,13.547
27-Sep-11,22.1,21.7,24.1,23,467,16.114,15.399,13.598
28-Sep-11,23.2,22.5,24.1,22.9,347,16.27,15.498,13.6485
29-Sep-11,23,23,24,23.6,262,16.436,15.604,13.7025
30-Sep-11,23.5,23.5,25.9,23.9,218,16.608,15.713,13.758
1-Oct-11,23,21.9,23.9,23,712,16.772,15.808,13.809
2-Oct-11,22.4,22.4,23,23,74,16.932,15.898,13.8665
3-Oct-11,22.9,22.9,23,23,88,17.112,15.98,13.924
4-Oct-11,23,22.2,23.4,23,374,17.288,16.043,13.9815
5-Oct-11,23.4,23.4,29,27.9,1184,17.564,16.168,14.061
6-Oct-11,27.9,27.1,31.5,28,1404,17.854,16.292,14.14
7-Oct-11,29.7,29.2,30.8,30.8,553,18.21,16.442,14.233
8-Oct-11,30,30,31.4,30.5,370,18.54,16.587,14.3245
9-Oct-11,30.5,30.5,31.3,30.9,147,18.876,16.736,14.418
10-Oct-11,31,31,31.5,31,98,19.22,16.877,14.512
11-Oct-11,31.4,30.4,31.4,31,110,19.564,17.031,14.606
12-Oct-11,30.8,30.4,34,34,937,19.962,17.215,14.715
13-Oct-11,33.5,33.5,36,34,782,20.382,17.415,14.827
14-Oct-11,33.9,33.4,34,33.4,76,20.774,17.593,14.936
15-Oct-11,33.4,32.8,33.4,33,34,21.166,17.767,15.039
16-Oct-11,33,33,33,33,125,21.568,17.939,15.142
17-Oct-11,33.9,33.5,33.9,33.8,46,21.974,18.121,15.241
18-Oct-11,33.8,32.6,34,33,158,22.366,18.296,15.336
19-Oct-11,32.9,30.9,33,32,486,22.738,18.461,15.426
20-Oct-11,31.5,30.9,32,32,195,23.118,18.626,15.524
21-Oct-11,32,31.1,33,33,280,23.516,18.801,15.627
22-Oct-11,33,33,33,33,25,23.898,18.981,15.73
23-Oct-11,33.5,32.7,33.5,32.7,39,24.276,19.149,15.83
24-Oct-11,32.8,31.2,32.8,31.2,287,24.63,19.302,15.9225
25-Oct-11,32.5,32,33.5,32.1,153,25.002,19.464,16.021
26-Oct-11,33.3,32.2,33.5,32.2,279,25.37,19.627,16.12
27-Oct-11,32.1,32.1,33.7,32.2,387,25.736,19.797,16.218
28-Oct-11,32.2,32.2,34.8,33.3,67,26.066,19.971,16.3215
29-Oct-11,33.7,32.1,34,32.1,266,26.364,20.145,16.419
30-Oct-11,32.5,32.5,32.5,32.5,10,26.674,20.328,16.5185
31-Oct-11,32.3,32.2,33.7,33.3,284,26.98,20.521,16.6205
1-Nov-11,32.6,32.6,33.9,33,60,27.292,20.715,16.7215
2-Nov-11,32.9,32.7,33.7,33.7,90,27.596,20.914,16.8285
3-Nov-11,33.1,33,35.5,33.7,345,27.882,21.12,16.935
4-Nov-11,34.5,34,35,34.5,157,28.192,21.334,17.043
5-Nov-11,34.6,33.5,34.7,33.6,388,28.484,21.544,17.1465
6-Nov-11,34.1,33.6,34.1,33.6,78,28.766,21.753,17.2515
7-Nov-11,33.6,33,33.6,33.4,81,29.044,21.961,17.357
8-Nov-11,33.4,32.9,35,35,362,29.364,22.18,17.4685
9-Nov-11,34.7,33.8,34.8,34.7,59,29.67,22.399,17.5765
10-Nov-11,34.4,32.6,34.7,32.9,504,29.932,22.597,17.678
11-Nov-11,34.1,34.1,34.8,34.6,294,30.244,22.814,17.7885
12-Nov-11,34.6,31,34.8,33.8,1199,30.482,23.003,17.895
13-Nov-11,33.3,32,34.5,33.7,464,30.726,23.191,18.001
14-Nov-11,34.4,33.7,34.4,34.2,18,30.97,23.384,18.109
15-Nov-11,34.2,32.5,34.2,32.5,324,31.164,23.56,18.2085
16-Nov-11,32.5,31.1,32.5,31.1,275,31.326,23.72,18.301
17-Nov-11,32.5,32,33.5,32.6,307,31.52,23.895,18.404
18-Nov-11,34,32.8,34,33,248,31.708,24.072,18.515
19-Nov-11,33,31.4,33.2,32.9,359,31.888,24.248,18.6255
20-Nov-11,32.2,31.8,32.2,31.8,219,32.064,24.418,18.744
21-Nov-11,32.3,31.5,32.7,31.5,179,32.234,24.583,18.852
22-Nov-11,31.6,31.6,31.7,31.6,50,32.406,24.759,18.9575
23-Nov-11,31.6,29.2,31.7,31.5,227,32.576,24.932,19.065
24-Nov-11,31.4,29.8,31.5,29.8,390,32.614,25.089,19.164
25-Nov-11,31,28.7,31,28.7,138,32.628,25.241,19.26
26-Nov-11,28.6,28.6,30.6,30,36,32.612,25.411,19.365
27-Nov-11,29,28.8,29.7,28.8,64,32.578,25.559,19.465
28-Nov-11,28.8,26,28.8,26,374,32.48,25.678,19.5405
29-Nov-11,28.5,25.6,28.9,26.3,249,32.386,25.803,19.627
30-Nov-11,25.6,23.5,25.6,25,296,32.266,25.915,19.707
1-Dec-11,24.6,22,27,22,1236,32.026,25.994,19.7725
2-Dec-11,22.8,20.3,22.8,21,209,31.766,26.074,19.8175
3-Dec-11,21.9,21,22.3,22,157,31.538,26.156,19.868
4-Dec-11,22,20.9,22,20.9,121,31.296,26.231,19.922
5-Dec-11,20.9,20.9,22,21.7,121,31.07,26.319,19.98
6-Dec-11,22.3,21.9,23.5,22.7,99,30.848,26.411,20.039
7-Dec-11,22.6,22.5,24,24,119,30.668,26.517,20.1055
8-Dec-11,24,20.4,24,20.4,1038,30.436,26.587,20.154
9-Dec-11,20.2,20.2,22,22,88,30.236,26.677,20.2125
10-Dec-11,22,21.9,23.9,23.4,420,30.044,26.78,20.277
11-Dec-11,23.4,21,24,21,226,29.804,26.851,20.3285
12-Dec-11,19.7,18.5,20.9,20.9,357,29.568,26.922,20.381
13-Dec-11,20.9,20.8,20.9,20.9,102,29.362,26.996,20.4335
14-Dec-11,20,19.9,22.5,22.5,184,29.17,27.086,20.494
15-Dec-11,23.7,23.2,24.8,24.5,320,29.016,27.193,20.5645
