Date,Open,Low,High,Close,Volume,movAvg50,movAvg100,movAvg200
28-Dec-11,51.9,51.9,52,52,85,50.918,49.667,52.082
29-Dec-11,52,52,52.2,52,146,50.958,49.69,52.0355
30-Dec-11,52.1,51.6,52.4,52,392,50.98,49.714,51.989
31-Dec-11,52.1,51.2,52.5,51.9,315,51.012,49.743,51.944
1-Jan-12,52,51.2,52,51.9,135,51.004,49.776,51.8985
2-Jan-12,51.4,51.2,52,52,267,51.01,49.82,51.854
3-Jan-12,52.3,51.1,52.4,51.4,222,51.01,49.848,51.808
4-Jan-12,51.4,50,51.9,51.3,765,51.006,49.876,51.763
5-Jan-12,51.1,50.9,51.8,51.4,502,51.004,49.915,51.7185
6-Jan-12,50.7,49.9,52,52,2651,51.02,49.961,51.6775
7-Jan-12,52,51,52.9,51.4,1703,51.028,50.002,51.634
8-Jan-12,51,50,51.2,50.2,1099,51.022,50.039,51.584
9-Jan-12,50.8,50,51.3,51,1017,51.024,50.07,51.5395
10-Jan-12,51,50.8,51.9,51.9,723,51.044,50.113,51.508
11-Jan-12,51.8,50.5,51.9,50.5,683,51.036,50.144,51.472
12-Jan-12,50.8,50.7,51,51,141,51.036,50.189,51.436
13-Jan-12,51,50.6,51.3,51.3,343,51.054,50.232,51.4045
14-Jan-12,50.8,50.6,52,51.1,1353,51.062,50.273,51.38
15-Jan-12,51.4,51.2,51.6,51.4,122,51.082,50.307,51.352
16-Jan-12,51.5,51.3,51.9,51.9,456,51.112,50.354,51.3265
17-Jan-12,51.8,51.6,52,51.7,207,51.128,50.395,51.298
18-Jan-12,52,51.4,52,51.9,785,51.158,50.439,51.273
19-Jan-12,51.9,51.4,52,51.9,1025,51.186,50.469,51.2475
20-Jan-12,51.9,51.4,53.9,51.9,1687,51.216,50.518,51.2225
21-Jan-12,52,51.9,54.6,53.4,1564,51.274,50.575,51.1995
22-Jan-12,53.5,53.1,55,54.9,1139,51.356,50.639,51.1845
23-Jan-12,53.8,53.2,56,55.9,1674,51.472,50.721,51.174
24-Jan-12,55.9,54.5,56.9,54.9,1052,51.568,50.805,51.1615
25-Jan-12,55.5,55.3,56.7,55.9,1414,51.678,50.891,51.1485
26-Jan-12,56.4,54.4,56.9,55,1071,51.77,50.962,51.131
27-Jan-12,55.9,53.4,56,55,522,51.862,51.028,51.1165
28-Jan-12,54.1,53.2,55.7,54,1055,51.936,51.083,51.097
29-Jan-12,54.2,54,55,54.8,375,52.032,51.14,51.0795
30-Jan-12,54.6,52.9,54.9,54.4,832,52.118,51.194,51.059
31-Jan-12,53,53,54.7,54,1379,52.192,51.248,51.039
1-Feb-12,54,53.8,54.8,54.8,761,52.286,51.305,51.026
2-Feb-12,54.8,54,56,55.4,1907,52.356,51.371,51.016
3-Feb-12,55.3,55.3,56.5,55.6,1171,52.444,51.44,51.0095
4-Feb-12,55.4,55.3,57.4,56.5,1191,52.544,51.519,51.009
5-Feb-12,56.8,56.4,57.1,56.6,718,52.656,51.585,51.007
6-Feb-12,56.6,56.6,57.5,56.9,325,52.774,51.662,51.0065
7-Feb-12,57.2,56.4,58.3,58,813,52.906,51.75,51.0145
8-Feb-12,57.6,57.6,60.5,59.2,4270,53.072,51.85,51.0295
9-Feb-12,59.5,59.5,61.4,60.7,2608,53.268,51.963,51.055
10-Feb-12,60.6,59.8,61,60,1309,53.438,52.064,51.075
11-Feb-12,60.2,58.5,60.5,58.8,2022,53.576,52.152,51.0875
12-Feb-12,59.5,57.3,60,59,1796,53.73,52.242,51.0985
13-Feb-12,59,58.7,59.5,59.5,768,53.882,52.337,51.116
14-Feb-12,59.4,59,60.2,59.7,757,54.036,52.434,51.1345
15-Feb-12,59.9,57.5,61.4,59.9,1732,54.196,52.535,51.1505
16-Feb-12,59.5,58.7,60.5,60.2,1075,54.36,52.639,51.1715
17-Feb-12,60.2,58.2,60.3,58.2,1312,54.484,52.721,51.1875
18-Feb-12,59.6,58.9,60.3,59.8,385,54.64,52.81,51.2085
19-Feb-12,59.8,58,59.8,59.4,1162,54.79,52.901,51.2255
20-Feb-12,59.5,59.2,59.9,59.5,346,54.942,52.973,51.2425
21-Feb-12,59.4,58.5,59.9,59.4,724,55.09,53.05,51.2625
22-Feb-12,59.5,58.6,59.8,59.5,1192,55.252,53.131,51.29
23-Feb-12,59.5,59.4,61.9,60.2,3701,55.43,53.218,51.3275
24-Feb-12,60.2,59.8,60.7,60.5,949,55.612,53.308,51.367
25-Feb-12,60.5,59.8,61,60.6,1866,55.784,53.402,51.417
26-Feb-12,60.6,59.9,61,61,198,55.976,53.502,51.471
27-Feb-12,60.4,60.3,60.9,60.3,272,56.178,53.6,51.5195
28-Feb-12,60.3,60,61.9,61,2443,56.378,53.701,51.5735
29-Feb-12,60.9,60.1,62.9,60.1,3738,56.542,53.793,51.6245
1-Mar-12,60.8,60.2,61,60.9,609,56.75,53.893,51.6815
2-Mar-12,60.6,59,60.9,59.8,2388,56.926,53.981,51.728
3-Mar-12,59.8,59.3,60,60,493,57.1,54.077,51.768
4-Mar-12,60,59.5,60.8,60.1,2210,57.28,54.171,51.811
5-Mar-12,60.1,59.5,60.7,59.5,667,57.442,54.262,51.8515
6-Mar-12,59.5,59.5,60.2,60.2,1139,57.608,54.36,51.8985
7-Mar-12,60.3,59.8,60.8,60,2611,57.774,54.451,51.956
8-Mar-12,60,60,60.9,60.4,1390,57.944,54.551,52.0155
9-Mar-12,60.5,60.2,61.4,61,1843,58.126,54.656,52.0735
10-Mar-12,61.5,61,61.6,61,816,58.308,54.762,52.1235
11-Mar-12,61,60.9,61.6,61.2,382,58.464,54.869,52.1775
12-Mar-12,61.2,60.8,61.4,61.4,914,58.594,54.975,52.2325
13-Mar-12,61,60,61.4,60.3,628,58.682,55.077,52.279
14-Mar-12,60.3,59.7,61.3,60.2,2334,58.788,55.178,52.321
15-Mar-12,60.9,60.1,62.9,61.2,2372,58.894,55.286,52.3725
16-Mar-12,61.2,60,61.8,60.5,517,59.004,55.387,52.42
17-Mar-12,60.5,59.7,60.8,59.9,374,59.102,55.482,52.4625
18-Mar-12,60,59.7,60.5,60.5,402,59.232,55.584,52.508
19-Mar-12,60.8,59.5,60.8,59.7,235,59.33,55.681,52.5515
20-Mar-12,59.9,59.1,60.1,59.5,1025,59.432,55.775,52.5995
21-Mar-12,60.1,59.5,60.7,60.1,819,59.554,55.873,52.6485
22-Mar-12,59.6,59.3,60.3,60.3,894,59.664,55.975,52.702
23-Mar-12,60.3,59.2,60.4,59.9,869,59.754,56.055,52.757
24-Mar-12,59.6,59.5,60.4,60.3,1067,59.848,56.146,52.8125
25-Mar-12,60.4,59.7,60.4,59.9,934,59.916,56.23,52.8645
26-Mar-12,60,59.7,60,60,1311,59.984,56.32,52.9115
27-Mar-12,59.9,59.6,60.1,59.7,1477,60.04,56.407,52.962
28-Mar-12,59.7,59.4,59.9,59.5,1472,60.07,56.488,53.0095
29-Mar-12,59.6,59.4,60,60,792,60.086,56.579,53.0595
30-Mar-12,59.8,59.8,60.5,60.4,854,60.08,56.674,53.1125
31-Mar-12,60.1,59.5,60.4,60.2,889,60.084,56.761,53.163
1-Apr-12,60.4,60.2,60.8,60.8,589,60.124,56.85,53.218
2-Apr-12,60.7,60.4,60.9,60.8,782,60.16,56.945,53.2715
3-Apr-12,60.4,60,60.7,60.4,407,60.178,57.03,53.319
4-Apr-12,60.3,60.2,60.8,60.8,2103,60.2,57.118,53.373
5-Apr-12,60.8,60.3,61,60.7,1927,60.216,57.206,53.4265
6-Apr-12,60.6,60.3,61.3,60.3,2166,60.218,57.289,53.478
7-Apr-12,60.6,60.1,61.1,60.7,1327,60.268,57.376,53.533
8-Apr-12,60.3,60.3,60.5,60.3,318,60.278,57.459,53.5865
9-Apr-12,60.3,60.2,60.7,60.3,271,60.296,57.543,53.643
10-Apr-12,60.3,60.3,60.8,60.6,623,60.318,57.63,53.703
11-Apr-12,60.5,59.9,61,60.7,6143,60.344,57.717,53.7685
12-Apr-12,60.7,60.3,60.9,60.7,3973,60.368,57.81,53.829
13-Apr-12,60.8,60.6,60.9,60.8,958,60.38,57.905,53.8905
14-Apr-12,60.9,60.7,61,60.7,1241,60.384,57.998,53.9565
15-Apr-12,60.8,60.7,60.9,60.9,379,60.39,58.087,54.024
16-Apr-12,60.8,60.7,61.4,61.4,1696,60.398,58.187,54.0945
17-Apr-12,61,61,61.3,61.2,1504,60.416,58.297,54.168
18-Apr-12,61.3,60.4,61.5,60.8,4958,60.412,58.395,54.2325
19-Apr-12,60.7,60.5,60.9,60.5,2309,60.42,58.481,54.297
20-Apr-12,60.5,60,60.7,60.4,2118,60.41,58.58,54.362
21-Apr-12,60.4,60,60.5,60.1,1006,60.416,58.671,54.43
22-Apr-12,60.1,59.8,60.3,60.3,714,60.422,58.761,54.4965
23-Apr-12,59.8,59.6,60.4,59.8,268,60.416,58.848,54.5605
24-Apr-12,59.9,58.7,60.4,59.7,2306,60.42,58.931,54.619
25-Apr-12,59.7,59.6,60.3,60.2,2735,60.42,59.014,54.684
26-Apr-12,60.1,60,60.4,60.3,1069,60.426,59.1,54.7475
27-Apr-12,60,60,60.3,60.2,1038,60.422,59.183,54.811
28-Apr-12,60.1,59.7,60.4,59.7,1793,60.396,59.261,54.865
29-Apr-12,59.6,59.3,60,59.6,1829,60.368,59.338,54.928
30-Apr-12,59.6,59.6,60,59.7,1353,60.338,59.401,54.988
1-May-12,59.8,59.6,60,59.9,965,60.308,59.451,55.045
2-May-12,59.9,59.7,60,59.9,679,60.3,59.491,55.106
3-May-12,59.9,59.8,60.2,59.8,1547,60.292,59.54,55.1725
4-May-12,60,59.7,60.1,59.7,801,60.262,59.578,55.2345
5-May-12,60,59.4,60,59.5,1599,60.242,59.623,55.2925
6-May-12,59.5,59.5,59.9,59.7,434,60.238,59.67,55.349
7-May-12,59.9,59.5,60.1,60,1087,60.228,59.73,55.4065
8-May-12,60,59.3,60,59.6,1670,60.226,59.778,55.459
9-May-12,59.4,59.1,59.8,59.2,1279,60.22,59.826,55.51
10-May-12,59.7,59.6,60.4,59.7,1155,60.212,59.883,55.5655
11-May-12,59.9,59,59.9,59.2,1368,60.19,59.927,55.616
12-May-12,59.3,58.5,59.9,58.5,2014,60.162,59.958,55.6645
13-May-12,59.3,59,59.3,59.3,317,60.142,59.995,55.7175
14-May-12,59.1,58.7,60,58.9,1021,60.122,60.019,55.769
15-May-12,58.8,58.6,59.4,59.1,537,60.104,60.044,55.8145
16-May-12,59,57,59.4,57.3,3086,60.056,60.048,55.855
17-May-12,57.7,57.7,58.6,58.4,1083,60.034,60.052,55.901
18-May-12,58.4,57.5,58.6,58,957,59.994,60.04,55.945
19-May-12,58,56.8,58,57,2184,59.926,60.003,55.983
20-May-12,57,56.8,58.2,56.8,1170,59.858,59.971,56.0175
21-May-12,57,55.9,57.3,56,1399,59.762,59.943,56.0475
22-May-12,56.6,55.7,60.9,56,3537,59.666,59.913,56.0775
23-May-12,57.2,57.2,58.9,58.7,2979,59.632,59.905,56.121
24-May-12,58.9,57.7,58.9,58.7,3488,59.59,59.895,56.1645
25-May-12,58.1,57.6,58.1,57.9,2601,59.534,59.875,56.205
26-May-12,57.9,57.1,58,57.9,1848,59.486,59.852,56.2455
27-May-12,57.9,57.2,57.9,57.5,340,59.422,59.845,56.283
28-May-12,57.5,57.4,57.8,57.6,504,59.368,59.823,56.3165
29-May-12,57.8,57.4,58.9,58.1,1419,59.324,59.81,56.3555
30-May-12,57.9,57,58.1,57.6,2855,59.264,59.791,56.382
31-May-12,57.7,56.4,57.8,57.7,1991,59.204,59.774,56.412
1-Jun-12,57,56.1,57.5,56.6,3021,59.122,59.745,56.438
2-Jun-12,56.6,53.9,56.6,54.1,7927,58.988,59.684,56.451
3-Jun-12,53.9,53.1,55.2,53.2,2774,58.838,59.611,56.4595
4-Jun-12,53.7,52.5,54,53.3,1812,58.686,59.538,56.47
5-Jun-12,53.7,53.3,54.3,53.5,1091,58.528,59.463,56.4825
6-Jun-12,53.8,50.5,53.9,52.3,7206,58.35,59.383,56.4915
7-Jun-12,52.4,52,53.4,52.6,2909,58.186,59.299,56.5
8-Jun-12,52.6,52.6,53.7,53.3,2910,58.042,59.231,56.512
9-Jun-12,53.6,53.3,54,53.6,1320,57.906,59.158,56.5255
10-Jun-12,53.6,53.5,54,53.5,430,57.774,59.095,56.538
11-Jun-12,53.5,53.3,53.6,53.3,305,57.634,59.028,56.5525
12-Jun-12,53.3,53.1,53.9,53.6,1256,57.51,58.963,56.567
13-Jun-12,53.6,52.6,54,52.8,3644,57.372,58.896,56.579
14-Jun-12,53.1,52.5,53.2,52.9,2018,57.226,58.823,56.5915
15-Jun-12,53,52.7,53.1,52.9,899,57.078,58.752,56.6015
16-Jun-12,53,52.1,53.4,52.8,1838,56.93,58.676,56.6135
17-Jun-12,52.9,52.4,52.9,52.7,1148,56.79,58.593,56.6245
18-Jun-12,52.6,52.5,53,52.9,1082,56.656,58.512,56.637
19-Jun-12,52.9,52.4,54,52.4,3018,56.51,58.424,56.6465
20-Jun-12,52.6,52.5,53.9,53,1067,56.372,58.34,56.6575
21-Jun-12,53,52.9,54,53.6,2163,56.246,58.273,56.675
22-Jun-12,53.6,53.4,53.9,53.8,743,56.126,58.209,56.6935
23-Jun-12,53.7,53.7,54.5,54,607,56.012,58.137,56.7115
24-Jun-12,54,52.9,54.1,53.9,1754,55.9,58.071,56.729
25-Jun-12,53.9,53.7,53.9,53.9,39,55.784,58.011,56.7465
26-Jun-12,53.9,52.5,53.9,53.5,2059,55.654,57.941,56.7625
27-Jun-12,53.5,53.3,54.2,54,1901,55.542,57.884,56.7825
28-Jun-12,53.9,53.4,55,55,2771,55.458,57.839,56.807
29-Jun-12,53.9,53.8,55.9,54.2,3230,55.348,57.78,56.8265
30-Jun-12,54.2,53.5,55.4,54.7,1967,55.258,57.724,56.8495
1-Jul-12,54.8,54.7,55.7,55.1,996,55.19,57.676,56.8655
2-Jul-12,55.4,55.2,55.8,55.7,1106,55.118,57.63,56.888
3-Jul-12,55.8,55,56,55.9,2313,55.058,57.59,56.91
4-Jul-12,55.9,55.7,56.4,56.4,1763,55.004,57.554,56.937
5-Jul-12,56.3,55.9,56.5,56.3,1480,54.984,57.52,56.9635
6-Jul-12,56.3,56,56.7,56.4,2111,54.944,57.489,56.9885
7-Jul-12,56.4,55,56.9,55.9,2402,54.902,57.448,57.0135
8-Jul-12,55.9,55.8,56.4,56.3,144,54.888,57.407,57.0405
9-Jul-12,56.2,56,56.3,56.3,623,54.878,57.368,57.0645
10-Jul-12,56.4,55.8,56.5,56,1604,54.878,57.32,57.085
11-Jul-12,56.4,55.5,56.4,55.6,782,54.87,57.268,57.1065
12-Jul-12,56,55.2,56,55.7,973,54.81,57.221,57.1255
13-Jul-12,55.7,55,55.8,55,1283,54.736,57.163,57.1405
14-Jul-12,55.6,54.9,55.7,55.4,1277,54.686,57.11,57.158
15-Jul-12,55.3,54.6,55.7,55.2,883,54.632,57.059,57.174
16-Jul-12,55.3,55,55.7,55.5,559,54.592,57.007,57.1915
17-Jul-12,55.6,54.9,56,55.7,2434,54.554,56.961,57.21
18-Jul-12,55.8,55.5,56.5,56.2,2551,54.516,56.92,57.2315
19-Jul-12,56.3,55.6,58,57.6,7748,54.516,56.89,57.26
20-Jul-12,57.7,56.2,57.9,56.5,1814,54.492,56.848,57.2825
21-Jul-12,57,57,59.5,59,5262,54.54,56.831,57.3205
22-Jul-12,60,58.6,60.4,59.5,7169,54.648,56.818,57.3615
23-Jul-12,59.8,58.3,59.9,58.8,1468,54.76,56.799,57.3985
24-Jul-12,59.3,57.5,59.6,57.8,1732,54.85,56.768,57.4275
25-Jul-12,59,57,59,57.1,1981,54.922,56.725,57.456
26-Jul-12,57.3,56.9,57.8,56.9,2823,55.014,56.682,57.4895
27-Jul-12,57,56.4,58,57.2,3531,55.106,56.646,57.5205
28-Jul-12,57.1,56.4,57.7,56.9,1611,55.178,56.61,57.5455
29-Jul-12,57.2,56.9,57.4,57.3,849,55.252,56.579,57.5795
30-Jul-12,57.4,57,57.6,57,385,55.322,56.548,57.6095
31-Jul-12,57.5,56.8,57.7,57.2,1391,55.4,56.517,57.639
1-Aug-12,57.2,56.9,57.7,57.5,1696,55.478,56.494,57.671
2-Aug-12,57.4,57.4,58.5,58.2,3463,55.586,56.479,57.705
3-Aug-12,58,57.6,58.4,58.4,2295,55.696,56.461,57.7375
4-Aug-12,58.5,57.6,58.5,58,3061,55.798,56.438,57.769
5-Aug-12,57.9,57.9,58.3,58.3,1904,55.908,56.419,57.801
6-Aug-12,58.2,57.7,58.3,58.2,1450,56.018,56.404,57.8325
7-Aug-12,58.2,57.6,58.3,57.9,4263,56.118,56.387,57.8625
8-Aug-12,58.1,57.6,58.5,58,4359,56.23,56.37,57.8855
9-Aug-12,58,57.9,59.6,59.6,3428,56.362,56.367,57.909
10-Aug-12,59.6,58.5,59.9,58.8,3457,56.466,56.356,57.9235
11-Aug-12,58.8,57.5,60.3,58.3,5054,56.556,56.341,57.9405
12-Aug-12,58.9,57.7,60,58.9,6042,56.654,56.333,57.9555
13-Aug-12,58.9,57.8,59.8,58.3,5716,56.742,56.321,57.972
14-Aug-12,59.1,56.3,59.1,57.3,9132,56.81,56.297,57.9835
15-Aug-12,57.5,56.2,58,57.1,9671,56.882,56.268,57.999
16-Aug-12,56.9,56.3,57.5,56.9,6537,56.94,56.241,58.0095
17-Aug-12,56.9,55.7,57.1,56.8,8612,56.976,56.217,58.0215
18-Aug-12,56.8,56,59,57,8366,57.032,56.19,58.0365
19-Aug-12,56.6,56.6,57.2,57,2077,57.078,56.168,58.0475
20-Aug-12,57,56.8,57.6,57.4,3475,57.124,56.157,58.0575
21-Aug-12,57.7,56.9,58.1,57.5,9243,57.16,56.139,58.067
22-Aug-12,57.5,56.8,57.9,57.4,7961,57.19,56.124,58.0715
23-Aug-12,57.4,56.9,57.6,57.3,4962,57.208,56.106,58.075
24-Aug-12,57.2,56.9,57.5,57.1,6939,57.224,56.104,58.076
25-Aug-12,57.2,56.9,57.4,56.9,5502,57.234,56.089,58.0705
26-Aug-12,56.9,56.2,57.2,56.4,3085,57.244,56.073,58.0565
27-Aug-12,56.5,55.5,56.8,55.7,7589,57.232,56.06,58.0315
28-Aug-12,55.7,55.4,56,56,3852,57.226,56.052,58.0115
29-Aug-12,56,55.1,56.8,56.6,15643,57.238,56.058,58.0005
30-Aug-12,56.2,54.8,57.4,55.7,15082,57.24,56.055,57.984
31-Aug-12,55.5,55,57,57,16426,57.266,56.038,57.9715
1-Sep-12,56.8,55.6,58.6,58.4,21889,57.334,56.035,57.965
2-Sep-12,57.9,57.3,58.3,58,5155,57.386,56.036,57.9555
3-Sep-12,57.85,57.2,57.9,57.9,3292,57.44,56.036,57.944
4-Sep-12,57.9,57.5,58.8,58.4,13863,57.498,56.045,57.945
5-Sep-12,58.4,57.8,58.7,58.5,7631,57.554,56.054,57.9385
6-Sep-12,58.6,58.1,59.9,58.8,15547,57.606,56.061,57.9355
7-Sep-12,59.6,57.6,59.7,58.7,25142,57.628,56.072,57.9315
8-Sep-12,58.3,57.1,59,58,38574,57.658,56.075,57.9245
9-Sep-12,58.2,56.6,58.2,57.6,17805,57.63,56.085,57.915
10-Sep-12,57.3,57.3,58.4,58.2,11311,57.604,56.126,57.905
11-Sep-12,58.2,58.2,60.9,60.3,29927,57.634,56.197,57.904
12-Sep-12,60.2,59.5,61.8,61,18877,57.698,56.274,57.906
13-Sep-12,61.3,61,63.9,63.2,30359,57.82,56.371,57.917
